id|name|code|description
1328|Su yolu taşımacılığı|50.10.15|Deniz ve kıyı sularında gezi veya tur bot ve teknelerinin işletilmesi (yat işletmeciliği hariç)
1329|Su yolu taşımacılığı|50.10.90|Deniz ve kıyı sularında diğer yolcu taşımacılığı (deniz taksi vb. dahil)
1330|Su yolu taşımacılığı|50.30.08|İç sularda yolcu taşımacılığı (nehir, kanal ve göllerde yapılanlar, vb.) (gezinti amaçlı olanlar dahil)
1331|Su yolu taşımacılığı|50.30.09|İç sularda yolcu taşıma gemilerinin ve teknelerinin mürettebatıyla birlikte kiralanması
1332|Su yolu taşımacılığı|50.40.05|İç sularda yük taşımacılığı (nehir, kanal ve göllerde yapılanlar, vb.)
1333|Su yolu taşımacılığı|50.40.07|İç sularda yük taşıma gemi ve teknelerinin mürettebatıyla birlikte kiralanması hizmetleri (nehir, kanal ve göllerde, vb.)
1334|Su yolu taşımacılığı|50.40.08|İç sularda çekme ve itme hizmetleri (römorkaj) (mavnaların, şamandıraların vb.nin taşınması) (nehir, kanal, göl vb.)
1335|Su yolu taşımacılığı|52.22.90|Su taşımacılığını destekleyici diğer hizmetler (Su yolu taşımacılığını destekleyici olarak deniz feneri, fener dubası, fener gemisi, şamandıra, kanal işaretleri vb. seyir yardımcıları ile verilen hizmet faaliyetleri dahil)
1336|Su yolu taşımacılığı|77.34.01|Su yolu taşımacılığı ekipmanlarının operatörsüz olarak kiralanması ve operasyonel leasingi (yolcu ve yük taşımacılığı için ticari tekne ve gemiler dahil, gezinti tekneleri hariç)
1337|Taksicilik|49.33.01|Taksi ile yolcu taşımacılığı
1338|Trafik müşavirliği, iş takipçiliği|82.99.04|Trafik müşavirliği
1339|Trafik müşavirliği, iş takipçiliği|82.99.08|İş takipçiliği faaliyeti
1340|Yük taşımacılığını destekleyici faaliyetler|52.10.02|Frigorifik depolama ve antrepoculuk faaliyetleri (bozulabilir gıda ürünleri dahil dondurulmuş veya soğutulmuş mallar için depolama)
1341|Yük taşımacılığını destekleyici faaliyetler|52.10.03|Hububat depolama ve antrepoculuk faaliyetleri (hububat silolarının işletilmesi vb.)
1342|Yük taşımacılığını destekleyici faaliyetler|52.10.05|Dökme sıvı depolama ve antrepoculuk faaliyetleri (yağ, şarap vb. dahil; petrol, petrol ürünleri, kimyasallar, gaz vb. hariç)
1343|Yük taşımacılığını destekleyici faaliyetler|52.10.90|Diğer depolama ve antrepoculuk faaliyetleri (frigorifik depolar ile hububat, kimyasallar, dökme sıvı ve gaz depolama faaliyetleri hariç)
1344|Yük taşımacılığını destekleyici faaliyetler|52.21.06|Kara taşımacılığına yönelik emanet büroları işletmeciliği (demir yollarında yapılanlar dahil)
1345|Yük taşımacılığını destekleyici faaliyetler|52.24.08|Su yolu taşımacılığıyla ilgili kargo ve bagaj yükleme boşaltma (elleçleme) hizmetleri
1346|Yük taşımacılığını destekleyici faaliyetler|52.24.10|Kara yolu taşımacılığıyla ilgili kargo yükleme boşaltma (elleçleme) hizmetleri
1347|Yük taşımacılığını destekleyici faaliyetler|52.24.11|Demir yolu taşımacılığıyla ilgili kargo yükleme boşaltma (elleçleme) hizmetleri
1348|Yük taşımacılığını destekleyici faaliyetler|52.25.99|Başke yerde sınıflandırılmamış taşımacılığı destekleyici diğer faaliyetler (grup sevkiyatının organizasyonu, malların taşınması sırasında korunması için geçici olarak kasalara vb. yerleştirilmesi, yüklerin birleştirilmesi, gruplanması ve parçalara ayırılması, vb. dahil)
1349|Yük taşımacılığını destekleyici faaliyetler|52.26.99|Başka yerde sınıflandırılmamış taşımacılığa yönelik diğer destekleyici faaliyetler
1350|Yük taşımacılığını destekleyici faaliyetler|53.20.08|Gıda dağıtım faaliyetleri
1351|Yük taşımacılığını destekleyici faaliyetler|53.20.09|Kurye faaliyetleri (kara, deniz ve hava yolu ile yapılanlar dahil; evrensel hizmet yükümlülüğü altında postacılık ile gıda dağıtım faaliyetleri hariç)
1352|Yük taşımacılığını destekleyici faaliyetler|53.20.10|Paket ve koli gibi kargoların toplanması, sınıflandırılması, taşınması ve dağıtımı faaliyetleri (dökme yükler ve evrensel hizmet yükümlülüğü altında postacılık faaliyetleri hariç)
1353|Yük taşımacılığını destekleyici faaliyetler|69.10.10|Yediemin faaliyetleri
1354|Yük taşımacılığını destekleyici faaliyetler|73.11.03|Reklam araç ve eşantiyonların dağıtımı ve teslimi faaliyetleri
1355|Yük taşımacılığını destekleyici faaliyetler|82.92.01|Tehlikesiz ürünleri paketleme faaliyetleri
1356|Yük taşımacılığını destekleyici faaliyetler|82.92.05|Tehlikeli ürünleri paketleme faaliyetleri
1357|Yük taşımacılığını destekleyici faaliyetler|96.99.02|Hamallık hizmetleri
1358|Boya, kimyasal ürünlerin imalatı|20.11.01|Sanayi gazları imalatı
1359|Boya, kimyasal ürünlerin imalatı|20.12.01|Boya maddeleri ve pigment imalatı (birincil formda veya konsantre olarak herhangi bir kaynaktan) (hazır boyalar hariç)
1360|Boya, kimyasal ürünlerin imalatı|20.12.02|Tabaklama ekstreleri, bitkisel kökenli; tanenler ve tuzları, eterleri, esterleri ve diğer türevleri; bitkisel veya hayvansal kökenli renklendirme maddelerinin imalatı
1361|Boya, kimyasal ürünlerin imalatı|20.13.02|Metalik halojenler, hipokloritler, kloratlar ve perkloratların imalatı (çamaşır suyu dahil)
1362|Boya, kimyasal ürünlerin imalatı|20.13.03|Sülfidler (sülfürler), sülfatlar, fosfinatlar, fosfonatlar, fosfatlar ve nitratların imalatı (şap dahil)
1363|Boya, kimyasal ürünlerin imalatı|20.13.90|Diğer metal tuzları ve temel inorganik kimyasalların imalatı
1364|Boya, kimyasal ürünlerin imalatı|20.13.99|Başka yerde sınıflandırılmamış kimyasal elementler, inorganik asitler ve bileşiklerin imalatı
1365|Boya, kimyasal ürünlerin imalatı|20.14.00|Diğer organik temel kimyasalların imalatı
1366|Boya, kimyasal ürünlerin imalatı|20.16.01|Birincil formda poliamitler, üre reçineleri, melamin reçineleri, vb. plastik hammaddelerin imalatı
1367|Boya, kimyasal ürünlerin imalatı|20.16.02|Birincil formda alkid reçine, polyester reçine, epoksi reçine, poliasetal, polikarbonat ile diğer polieter ve polyester imalatı
1368|Boya, kimyasal ürünlerin imalatı|20.16.03|Birincil formda polimerlerin imalatı (etilen, propilen, stiren, vinil klorür, vinil asetat, vinil esterleri, akrilik vb. polimerleri ile sertleştirilmiş proteinler, doğal kauçuğun kimyasal türevleri dahil)
1369|Boya, kimyasal ürünlerin imalatı|20.16.04|Birincil formda silikon ve polimer esaslı iyon değiştiricileri imalatı
1370|Boya, kimyasal ürünlerin imalatı|20.16.05|Birincil formda diğer amino reçineler, fenolik reçineler, poliüretanlar, politerpenler, polisülfürler, selüloz ve kimyasal türevleri ile diğer petrol reçineleri imalatı
1371|Boya, kimyasal ürünlerin imalatı|20.30.11|Boya ve vernikler, akrilik ve vinil polimer esaslı olanların (sulu ortamda dağılanlar, çözülenler ve çözeltiler) imalatı
1372|Boya, kimyasal ürünlerin imalatı|20.30.12|Macun imalatı (dolgu, cam, sıvama için olanlar ile üstübeç, vb. dahil)
1373|Boya, kimyasal ürünlerin imalatı|20.30.15|Hazır boya pigmentleri, matlaştırıcılar (opaklaştırıcı) ve renklendiriciler, camlaştırılabilir emay ve sırlar, astarlar, cam firit, sıvı cilalar ve benzerlerin imalatı
1374|Boya, kimyasal ürünlerin imalatı|20.30.16|Boya müstahzarları hazır kurutucu maddelerinin imalatı
1375|Boya, kimyasal ürünlerin imalatı|20.30.17|Elektrostatik toz boya imalatı
1376|Boya, kimyasal ürünlerin imalatı|20.30.90|Diğer boya, vernik ve ilgili ürünlerin imalatı (renk ayarlayıcılar, matbaa mürekkepleri, solventler, incelticiler (tiner))
1377|Boya, kimyasal ürünlerin imalatı|20.59.01|Fotoğrafik levha ve filmlerin (hassaslaştırılmış, ışığa maruz kalmamış olanlar), anında baskılanan filmlerin, fotoğrafçılıkta kullanılan kimyasal müstahzarların ve karışımsız (saf) ürünlerin imalatı
1378|Boya, kimyasal ürünlerin imalatı|20.59.02|Tutkal imalatı
1379|Boya, kimyasal ürünlerin imalatı|20.59.04|Yağlama müstahzarları (hidrolik fren sıvıları dahil), vuruntu önleyici müstahzarlar ile katkı maddeleri ve antifrizlerin imalatı
1380|Boya, kimyasal ürünlerin imalatı|20.59.08|Elektronikte kullanılan macun kıvamında (dope edilmiş) olan kimyasal elementler ile bileşiklerin imalatı
1381|Boya, kimyasal ürünlerin imalatı|20.59.09|Bitirme (apreleme dahil) maddeleri, boya hammaddesi ve benzeri ürünlerin sabitlenmesini veya boyayıcılığını hızlandıran boya taşıyıcı maddelerin imalatı
1382|Boya, kimyasal ürünlerin imalatı|20.59.10|Dekapaj (temizleme) müstahzarları, eritkenler, hazır vulkanizasyon hızlandırıcı maddeler, kauçuk veya plastikler için plastikleştirici bileşikler ve stabilizatörler, diğer katalitik müstahzarların imalatı
1383|Boya, kimyasal ürünlerin imalatı|20.59.12|Kimyasal olarak değiştirilmiş veya yenilemeyen hayvansal veya bitkisel katı ve sıvı yağlar ve yağ karışımlarının imalatı (linoksin, teknik ve sanayi amaçlı bitkisel sabit sıvı yağlar, sanayide kullanılan sıvı yağlar, vb.)
1384|Boya, kimyasal ürünlerin imalatı|20.59.15|Yangın söndürücü müstahzarları ve dolum malzemeleri imalatı
1385|Boya, kimyasal ürünlerin imalatı|20.59.17|Patlayıcı diğer maddelerin imalatı (itici tozların imalatı hariç)
1386|Boya, kimyasal ürünlerin imalatı|20.59.20|Barut vb. itici tozların imalatı
1387|Boya, kimyasal ürünlerin imalatı|20.59.99|Başka yerde sınıflandırılmamış diğer kimyasal ürünlerin imalatı (vakum tüpleri için emiciler, pirolinyitler, kazan taşı önleyici bileşikler, yağ emülsiyonlaştırıcıları, dökümhanelerde kullanılan yardımcı kimyasal ürünler ve hazır bağlayıcılar, vb.)
1388|Boya, kimyasal ürünlerin imalatı|32.99.17|Sigara çakmakları ve diğer çakmaklar ile çabuk tutuşan (piroforik) alaşımların imalatı (çakmaklar için kap hacmi ≤ 300cm3 sıvı veya sıvılaştırılmış gaz yakıtları dahil)
1389|Boya, kimyasal ürünlerin ticareti|46.83.04|Boya, vernik ve lak toptan ticareti
1390|Boya, kimyasal ürünlerin ticareti|46.85.01|Endüstriyel kimyasalların toptan ticareti (anilin, matbaa mürekkebi, kimyasal yapıştırıcı, havai fişek, boyama maddeleri, sentetik reçine, metil alkol, parafin, esans ve tatlandırıcı, soda, sanayi tuzu, parafin, nitrik asit, amonyak, sanayi gazları vb.)
1391|Boya, kimyasal ürünlerin ticareti|47.52.03|Boya, vernik, lak, solvent vb. ürünlerin perakende ticareti
1392|Camcılık|23.11.01|Düz cam imalatı (telli, buzlu cam, renkli veya boyalı düz cam dahil) (dökülmüş, haddelenmiş, çekilmiş, üflenmiş, float, yüzeyi parlatılmış veya cilalanmış ancak başka şekilde işlenmemiş olanlar)
1393|Camcılık|23.12.01|Cam ayna imalatı
1394|Camcılık|23.12.03|Çok katlı yalıtım camları imalatı
1395|Camcılık|23.12.04|Levha veya tabaka halinde işlenmiş cam imalatı (kavislendirilmiş, kenarları işlenmiş, gravür yapılmış, delinmiş, emaylanmış/sırlanmış veya başka bir şekilde işlenmiş, fakat çerçevelenmemiş veya monte edilmemiş olanlar) (optik camlar dahil)
1396|Camcılık|23.14.01|Cam elyafı imalatı (cam yünü ve bunlardan yapılmış dokuma dışı ürünler dahil)
1397|Camcılık|23.15.01|Laboratuvar, hijyen veya eczacılık ile ilgili cam eşyalar ile cam ampullerin (serum ampulleri) imalatı (ambalajlama ve taşımada kullanılanlar hariç)
1398|Camcılık|23.15.02|Lamba ve aydınlatma teçhizatının, ışıklı işaretlerin, isim tabelalarının vb.nin cam parçalarının imalatı (cam tabelaların imalatı dahil)
1399|Camcılık|23.15.05|Vitray cam imalatı
1400|Camcılık|23.15.06|Camdan elektrik izolasyon malzemesi imalatı
1401|Camcılık|23.15.07|Cam zarflar (açık) ve bunların cam parçalarının imalatı (elektrik ampulleri, elektrik lambaları, katot ışınlı tüpler vb. için kullanılan)
1402|Camcılık|23.15.99|Başka yerde sınıflandırılmamış diğer cam ürünlerin imalatı ve işlenmesi (düz camdan yapılmış akvaryumların imalatı dahil)
1403|Camcılık|43.34.02|Cam takma işleri
1404|Camcılık|46.83.03|Düz cam toptan ticareti
1405|Camcılık|47.52.04|Düz cam perakende ticareti
1406|Çevre düzenleme, peyzaj faaliyetleri|81.30.06|Çevre düzenlemesi ve bakımı faaliyetleri
1407|Emlakçılık|68.31.01|Gayrimenkul faaliyetleri için aracılık hizmeti faaliyetleri
1408|Emlakçılık|68.32.01|Gayrimenkul değerleme (eskpertiz) , danışmanlık ve emanet aracılarının (escrow) faaliyetleri
1409|Emlakçılık|68.32.02|Bir ücret veya sözleşmeye dayalı olarak yapılan diğer gayrimenkul yönetimi faaliyetleri (apartman yöneticiliği hariç)
1410|Emlakçılık|68.32.03|Bir ücret veya sözleşmeye dayalı olarak yapılan kira toplama faaliyetleri
1411|Emlakçılık|68.32.04|Bir ücret veya sözleşmeye dayalı olarak yapılan apartman yöneticiliği
1412|Emlakçılık|81.10.01|Tesis bünyesindeki kombine destek hizmetleri
1413|Hırdavatçılık|46.15.02|Hırdavatçı (nalburiye) eşyalarının, madeni eşyaların ve el aletlerinin toptan satışı ile ilgili aracıların faaliyetleri
1414|Hırdavatçılık|46.84.01|Hırdavat (nalburiye) malzemesi ve el aletleri toptan ticareti (çivi, raptiye, vida, adi metalden kilit, menteşe, bağlantı parçası, çekiç, testere, pense, tornavida, takım tezgahı uçları, çengel, halka, perçin, vb.)
1415|Hırdavatçılık|46.84.02|Sıhhi tesisat ve ısıtma tesisatı malzemesi toptan ticareti (lavabo musluğu, vana, valf, tıkaç, t-parçaları, bağlantılar, vb.) (kombiler ve radyatörler hariç)
1416|Hırdavatçılık|46.84.05|Tarım ve ormancılık alet ve malzemeleri toptan ticareti (balta, kazma, orak, tırpan, vb. dahil, tarımsal amaçlı makine ve ekipmanlar hariç)
1417|Hırdavatçılık|47.52.02|Hırdavat (nalburiye) ve el aletleri perakende ticareti
1418|Hırdavatçılık|47.52.06|Sıhhi tesisat ve ısıtma tesisatı malzemesi perakende ticareti (kombiler ve radyatörler hariç)
1419|İnşaat malzemeleri imalatı|17.24.02|Duvar kağıdı ve benzeri duvar kaplamalarının imalatı (tekstilden olanlar hariç)
1420|İnşaat malzemeleri imalatı|20.59.18|Mikronize edilmiş ve stearik asitle kaplanmış kalsit imalatı
1421|İnşaat malzemeleri imalatı|22.24.01|Plastikten banyo küvetleri, lavabolar, klozet kapakları, oturakları ve rezervuarları ile benzeri sıhhi ürünlerin imalatı (kalıcı tesisat için kullanılan montaj ve bağlantı parçaları dahil)
1422|İnşaat malzemeleri imalatı|22.24.04|Vinil, linolyum (muşamba) gibi esnek yer kaplamaları ile plastik zemin, duvar ve tavan kaplamalarının imalatı (duvar kağıdı hariç)
1423|İnşaat malzemeleri imalatı|22.24.99|Başka yerde sınıflandırılmamış plastik inşaat malzemelerinin imalatı (plastik suni taş-mermerit imalatı hariç)
1424|İnşaat malzemeleri imalatı|23.15.03|Sıkıştırılmış veya kalıplanmış camdan döşeme blokları, tuğlalar, karolar ve diğer ürünler, kurşunlu lambalar ve benzerleri, blok, plaka veya benzer şekillerdeki gözenekli, köpüklü camların imalatı (vitray cam hariç)
1425|İnşaat malzemeleri imalatı|23.20.16|Silisli süzme topraktan (kizelgur) ısı yalıtımlı seramik ürünler ile ateşe dayanıklı briket, blok, tuğla, ateş tuğlası, vb. ateşe dayanıklı seramik yapı ürünleri imalatı
1426|İnşaat malzemeleri imalatı|23.20.17|Ateşe dayanıklı imbikler, damıtma kabı, eritme potası, vana ucu, tüp, boru, döküm potaları, mufl ocağı, püskürtme tüpleri vb. seramik ürünlerin imalatı
1427|İnşaat malzemeleri imalatı|23.20.19|Ateşe dayanıklı çimento imalatı
1428|İnşaat malzemeleri imalatı|23.20.20|Ateşe dayanıklı çamur, harç, beton vb. imalatı
1429|İnşaat malzemeleri imalatı|23.31.01|Seramik karo ve kaldırım taşları imalatı (mozaik taşı ve mozaik küpleri dahil) (ateşe dayanıklı olanlar hariç)
1430|İnşaat malzemeleri imalatı|23.32.02|Fırınlanmış, ateşe dayanıklı olmayan kil ve topraktan baca künkleri ve başlıkları, şömine ve baca boruları, oluklar ve bağlantı parçaları ile karo vb. inşaat malzemeleri imalatı (seramikten oluklar, borular ve bağlantı parçaları dahil) (tuğla ve kiremit hariç)
1431|İnşaat malzemeleri imalatı|23.32.03|Fırınlanmış, ateşe dayanıklı olmayan kil ve topraktan tuğla ve kiremit imalatı
1432|İnşaat malzemeleri imalatı|23.42.01|Seramik sıhhi ürünlerin imalatı
1433|İnşaat malzemeleri imalatı|23.44.01|Diğer teknik seramik ürünlerin imalatı (laboratuvar, kimyasal ve diğer teknik alanlarda kullanılan seramikten ürünler) (ateşe dayanıklı seramik ürünler hariç)
